,window,mean_geoaltitude
214,"Row(start=datetime.datetime(2022, 2, 21, 16, 48), end=datetime.datetime(2022, 2, 21, 16, 50))",292.6596610169492
215,"Row(start=datetime.datetime(2022, 2, 21, 16, 50), end=datetime.datetime(2022, 2, 21, 16, 52))",497.2050000000002
216,"Row(start=datetime.datetime(2022, 2, 21, 16, 52), end=datetime.datetime(2022, 2, 21, 16, 54))",657.479
217,"Row(start=datetime.datetime(2022, 2, 21, 16, 54), end=datetime.datetime(2022, 2, 21, 16, 56))",857.6944999999998
218,"Row(start=datetime.datetime(2022, 2, 21, 16, 56), end=datetime.datetime(2022, 2, 21, 16, 58))",992.8225000000008
219,"Row(start=datetime.datetime(2022, 2, 21, 16, 58), end=datetime.datetime(2022, 2, 21, 17, 0))",996.061000000001
220,"Row(start=datetime.datetime(2022, 2, 21, 17, 0), end=datetime.datetime(2022, 2, 21, 17, 2))",998.0278991596632
221,"Row(start=datetime.datetime(2022, 2, 21, 17, 2), end=datetime.datetime(2022, 2, 21, 17, 4))",1001.9030000000001
222,"Row(start=datetime.datetime(2022, 2, 21, 17, 4), end=datetime.datetime(2022, 2, 21, 17, 6))",1002.919
223,"Row(start=datetime.datetime(2022, 2, 21, 17, 6), end=datetime.datetime(2022, 2, 21, 17, 8))",998.6010000000008
224,"Row(start=datetime.datetime(2022, 2, 21, 17, 8), end=datetime.datetime(2022, 2, 21, 17, 10))",1000.8234999999996
225,"Row(start=datetime.datetime(2022, 2, 21, 17, 10), end=datetime.datetime(2022, 2, 21, 17, 12))",992.5685000000025
226,"Row(start=datetime.datetime(2022, 2, 21, 17, 12), end=datetime.datetime(2022, 2, 21, 17, 14))",996.950000000001
227,"Row(start=datetime.datetime(2022, 2, 21, 17, 14), end=datetime.datetime(2022, 2, 21, 17, 16))",991.7430000000015
228,"Row(start=datetime.datetime(2022, 2, 21, 17, 16), end=datetime.datetime(2022, 2, 21, 17, 18))",988.2505000000033
229,"Row(start=datetime.datetime(2022, 2, 21, 17, 18), end=datetime.datetime(2022, 2, 21, 17, 20))",990.6000000000021
230,"Row(start=datetime.datetime(2022, 2, 21, 17, 20), end=datetime.datetime(2022, 2, 21, 17, 22))",990.6000000000021
231,"Row(start=datetime.datetime(2022, 2, 21, 17, 22), end=datetime.datetime(2022, 2, 21, 17, 24))",990.6000000000001
232,"Row(start=datetime.datetime(2022, 2, 21, 17, 34), end=datetime.datetime(2022, 2, 21, 17, 36))",1000.6012500000002
233,"Row(start=datetime.datetime(2022, 2, 21, 17, 36), end=datetime.datetime(2022, 2, 21, 17, 38))",1000.4425000000006
234,"Row(start=datetime.datetime(2022, 2, 21, 17, 38), end=datetime.datetime(2022, 2, 21, 17, 40))",998.6644999999987
235,"Row(start=datetime.datetime(2022, 2, 21, 17, 40), end=datetime.datetime(2022, 2, 21, 17, 42))",1061.68291970803
236,"Row(start=datetime.datetime(2022, 2, 21, 17, 42), end=datetime.datetime(2022, 2, 21, 17, 44))",1221.930500000002
237,"Row(start=datetime.datetime(2022, 2, 21, 17, 44), end=datetime.datetime(2022, 2, 21, 17, 46))",1049.0517500000014
238,"Row(start=datetime.datetime(2022, 2, 21, 17, 46), end=datetime.datetime(2022, 2, 21, 17, 48))",908.4944999999994
239,"Row(start=datetime.datetime(2022, 2, 21, 17, 48), end=datetime.datetime(2022, 2, 21, 17, 50))",907.605499999999
240,"Row(start=datetime.datetime(2022, 2, 21, 17, 50), end=datetime.datetime(2022, 2, 21, 17, 52))",1061.4939267015732
241,"Row(start=datetime.datetime(2022, 2, 21, 17, 52), end=datetime.datetime(2022, 2, 21, 17, 54))",1509.4585000000009
242,"Row(start=datetime.datetime(2022, 2, 21, 17, 54), end=datetime.datetime(2022, 2, 21, 17, 56))",1510.8555000000017
243,"Row(start=datetime.datetime(2022, 2, 21, 17, 56), end=datetime.datetime(2022, 2, 21, 17, 58))",1514.4750000000029
244,"Row(start=datetime.datetime(2022, 2, 21, 17, 58), end=datetime.datetime(2022, 2, 21, 18, 0))",1513.649500000001
245,"Row(start=datetime.datetime(2022, 2, 21, 18, 0), end=datetime.datetime(2022, 2, 21, 18, 2))",1515.669661016952
246,"Row(start=datetime.datetime(2022, 2, 21, 18, 2), end=datetime.datetime(2022, 2, 21, 18, 4))",1514.6655000000035
247,"Row(start=datetime.datetime(2022, 2, 21, 18, 4), end=datetime.datetime(2022, 2, 21, 18, 6))",1508.7600000000014
248,"Row(start=datetime.datetime(2022, 2, 21, 18, 6), end=datetime.datetime(2022, 2, 21, 18, 8))",1508.7600000000014
249,"Row(start=datetime.datetime(2022, 2, 21, 18, 8), end=datetime.datetime(2022, 2, 21, 18, 10))",1508.7600000000014
250,"Row(start=datetime.datetime(2022, 2, 21, 18, 10), end=datetime.datetime(2022, 2, 21, 18, 12))",1508.7600000000014
251,"Row(start=datetime.datetime(2022, 2, 21, 18, 12), end=datetime.datetime(2022, 2, 21, 18, 14))",1509.6490000000013
252,"Row(start=datetime.datetime(2022, 2, 21, 18, 14), end=datetime.datetime(2022, 2, 21, 18, 16))",1509.585500000001
253,"Row(start=datetime.datetime(2022, 2, 21, 18, 16), end=datetime.datetime(2022, 2, 21, 18, 18))",1497.7109999999984
254,"Row(start=datetime.datetime(2022, 2, 21, 18, 18), end=datetime.datetime(2022, 2, 21, 18, 20))",1494.1549999999982
255,"Row(start=datetime.datetime(2022, 2, 21, 18, 20), end=datetime.datetime(2022, 2, 21, 18, 22))",1493.9009999999985
256,"Row(start=datetime.datetime(2022, 2, 21, 18, 22), end=datetime.datetime(2022, 2, 21, 18, 24))",1494.281999999998
257,"Row(start=datetime.datetime(2022, 2, 21, 18, 24), end=datetime.datetime(2022, 2, 21, 18, 26))",1419.2249999999995
258,"Row(start=datetime.datetime(2022, 2, 21, 18, 26), end=datetime.datetime(2022, 2, 21, 18, 28))",1130.5540000000005
259,"Row(start=datetime.datetime(2022, 2, 21, 18, 28), end=datetime.datetime(2022, 2, 21, 18, 30))",891.3495000000013
260,"Row(start=datetime.datetime(2022, 2, 21, 18, 30), end=datetime.datetime(2022, 2, 21, 18, 32))",870.4580000000018
261,"Row(start=datetime.datetime(2022, 2, 21, 18, 32), end=datetime.datetime(2022, 2, 21, 18, 34))",862.8379999999971
262,"Row(start=datetime.datetime(2022, 2, 21, 18, 34), end=datetime.datetime(2022, 2, 21, 18, 36))",868.6799999999974
263,"Row(start=datetime.datetime(2022, 2, 21, 18, 36), end=datetime.datetime(2022, 2, 21, 18, 38))",868.6799999999974
264,"Row(start=datetime.datetime(2022, 2, 21, 18, 38), end=datetime.datetime(2022, 2, 21, 18, 40))",868.6800000000002
265,"Row(start=datetime.datetime(2022, 2, 21, 19, 12), end=datetime.datetime(2022, 2, 21, 19, 14))",1188.7200000000007
266,"Row(start=datetime.datetime(2022, 2, 21, 19, 14), end=datetime.datetime(2022, 2, 21, 19, 16))",1188.720000000001
267,"Row(start=datetime.datetime(2022, 2, 21, 19, 16), end=datetime.datetime(2022, 2, 21, 19, 18))",1186.7515000000021
268,"Row(start=datetime.datetime(2022, 2, 21, 19, 18), end=datetime.datetime(2022, 2, 21, 19, 20))",1188.402500000001
269,"Row(start=datetime.datetime(2022, 2, 21, 19, 20), end=datetime.datetime(2022, 2, 21, 19, 22))",1188.720000000001
270,"Row(start=datetime.datetime(2022, 2, 21, 19, 22), end=datetime.datetime(2022, 2, 21, 19, 24))",1188.720000000001
271,"Row(start=datetime.datetime(2022, 2, 21, 19, 24), end=datetime.datetime(2022, 2, 21, 19, 26))",1182.7510000000018
272,"Row(start=datetime.datetime(2022, 2, 21, 19, 26), end=datetime.datetime(2022, 2, 21, 19, 28))",1175.0039999999997
273,"Row(start=datetime.datetime(2022, 2, 21, 19, 28), end=datetime.datetime(2022, 2, 21, 19, 30))",1165.8599999999997
274,"Row(start=datetime.datetime(2022, 2, 21, 19, 30), end=datetime.datetime(2022, 2, 21, 19, 32))",1165.8600000000004
275,"Row(start=datetime.datetime(2022, 2, 21, 20, 10), end=datetime.datetime(2022, 2, 21, 20, 12))",1195.9389473684212
276,"Row(start=datetime.datetime(2022, 2, 21, 20, 12), end=datetime.datetime(2022, 2, 21, 20, 14))",1192.7204999999994
277,"Row(start=datetime.datetime(2022, 2, 21, 20, 14), end=datetime.datetime(2022, 2, 21, 20, 16))",1188.720000000001
278,"Row(start=datetime.datetime(2022, 2, 21, 20, 16), end=datetime.datetime(2022, 2, 21, 20, 18))",1188.720000000001
279,"Row(start=datetime.datetime(2022, 2, 21, 20, 18), end=datetime.datetime(2022, 2, 21, 20, 20))",1188.7200000000003
280,"Row(start=datetime.datetime(2022, 2, 22, 7, 2), end=datetime.datetime(2022, 2, 22, 7, 4))",
281,"Row(start=datetime.datetime(2022, 2, 22, 7, 4), end=datetime.datetime(2022, 2, 22, 7, 6))",
282,"Row(start=datetime.datetime(2022, 2, 22, 7, 6), end=datetime.datetime(2022, 2, 22, 7, 8))",
283,"Row(start=datetime.datetime(2022, 2, 22, 7, 8), end=datetime.datetime(2022, 2, 22, 7, 10))",
284,"Row(start=datetime.datetime(2022, 2, 22, 7, 10), end=datetime.datetime(2022, 2, 22, 7, 12))",
285,"Row(start=datetime.datetime(2022, 2, 22, 7, 12), end=datetime.datetime(2022, 2, 22, 7, 14))",
286,"Row(start=datetime.datetime(2022, 2, 22, 7, 14), end=datetime.datetime(2022, 2, 22, 7, 16))",
287,"Row(start=datetime.datetime(2022, 2, 22, 13, 48), end=datetime.datetime(2022, 2, 22, 13, 50))",195.834
288,"Row(start=datetime.datetime(2022, 2, 22, 13, 50), end=datetime.datetime(2022, 2, 22, 13, 52))",682.8789999999998
289,"Row(start=datetime.datetime(2022, 2, 22, 13, 52), end=datetime.datetime(2022, 2, 22, 13, 54))",1435.9890000000003
290,"Row(start=datetime.datetime(2022, 2, 22, 13, 54), end=datetime.datetime(2022, 2, 22, 13, 56))",2257.9964999999997
291,"Row(start=datetime.datetime(2022, 2, 22, 13, 56), end=datetime.datetime(2022, 2, 22, 13, 58))",3070.0345000000007
292,"Row(start=datetime.datetime(2022, 2, 22, 13, 58), end=datetime.datetime(2022, 2, 22, 14, 0))",3606.4190000000035
293,"Row(start=datetime.datetime(2022, 2, 22, 14, 0), end=datetime.datetime(2022, 2, 22, 14, 2))",3602.7872268907636
294,"Row(start=datetime.datetime(2022, 2, 22, 14, 2), end=datetime.datetime(2022, 2, 22, 14, 4))",3594.6715000000104
295,"Row(start=datetime.datetime(2022, 2, 22, 14, 4), end=datetime.datetime(2022, 2, 22, 14, 6))",3594.6715000000054
296,"Row(start=datetime.datetime(2022, 2, 22, 14, 6), end=datetime.datetime(2022, 2, 22, 14, 8))",3615.4995000000026
297,"Row(start=datetime.datetime(2022, 2, 22, 14, 8), end=datetime.datetime(2022, 2, 22, 14, 10))",3612.451500000005
298,"Row(start=datetime.datetime(2022, 2, 22, 14, 10), end=datetime.datetime(2022, 2, 22, 14, 12))",3620.643000000001
299,"Row(start=datetime.datetime(2022, 2, 22, 14, 12), end=datetime.datetime(2022, 2, 22, 14, 14))",3656.330000000002
300,"Row(start=datetime.datetime(2022, 2, 22, 14, 14), end=datetime.datetime(2022, 2, 22, 14, 16))",4162.171000000007
301,"Row(start=datetime.datetime(2022, 2, 22, 14, 16), end=datetime.datetime(2022, 2, 22, 14, 18))",4187.253500000003
302,"Row(start=datetime.datetime(2022, 2, 22, 14, 18), end=datetime.datetime(2022, 2, 22, 14, 20))",4223.829499999999
303,"Row(start=datetime.datetime(2022, 2, 22, 14, 20), end=datetime.datetime(2022, 2, 22, 14, 22))",4233.545000000002
304,"Row(start=datetime.datetime(2022, 2, 22, 14, 22), end=datetime.datetime(2022, 2, 22, 14, 24))",4300.156500000002
305,"Row(start=datetime.datetime(2022, 2, 22, 14, 24), end=datetime.datetime(2022, 2, 22, 14, 26))",4446.460499999999
306,"Row(start=datetime.datetime(2022, 2, 22, 14, 26), end=datetime.datetime(2022, 2, 22, 14, 28))",3216.9100000000008
307,"Row(start=datetime.datetime(2022, 2, 22, 14, 28), end=datetime.datetime(2022, 2, 22, 14, 30))",1740.0905000000032
308,"Row(start=datetime.datetime(2022, 2, 22, 14, 30), end=datetime.datetime(2022, 2, 22, 14, 32))",1706.8800000000026
309,"Row(start=datetime.datetime(2022, 2, 22, 14, 32), end=datetime.datetime(2022, 2, 22, 14, 34))",1706.880000000002
310,"Row(start=datetime.datetime(2022, 2, 22, 14, 52), end=datetime.datetime(2022, 2, 22, 14, 54))",720.56625
311,"Row(start=datetime.datetime(2022, 2, 22, 14, 54), end=datetime.datetime(2022, 2, 22, 14, 56))",729.9959999999999
312,"Row(start=datetime.datetime(2022, 2, 22, 14, 56), end=datetime.datetime(2022, 2, 22, 14, 58))",731.52
313,"Row(start=datetime.datetime(2022, 2, 22, 14, 58), end=datetime.datetime(2022, 2, 22, 15, 0))",731.5199999999987
314,"Row(start=datetime.datetime(2022, 2, 22, 16, 34), end=datetime.datetime(2022, 2, 22, 16, 36))",731.5199999999998
315,"Row(start=datetime.datetime(2022, 2, 22, 16, 36), end=datetime.datetime(2022, 2, 22, 16, 38))",731.52
316,"Row(start=datetime.datetime(2022, 2, 22, 16, 38), end=datetime.datetime(2022, 2, 22, 16, 40))",731.519999999999
317,"Row(start=datetime.datetime(2022, 2, 22, 17, 26), end=datetime.datetime(2022, 2, 22, 17, 28))",2363.26947368421
318,"Row(start=datetime.datetime(2022, 2, 22, 17, 28), end=datetime.datetime(2022, 2, 22, 17, 30))",2733.865500000005
319,"Row(start=datetime.datetime(2022, 2, 22, 17, 30), end=datetime.datetime(2022, 2, 22, 17, 32))",2741.4854999999993
320,"Row(start=datetime.datetime(2022, 2, 22, 17, 32), end=datetime.datetime(2022, 2, 22, 17, 34))",2716.46315789474
321,"Row(start=datetime.datetime(2022, 2, 22, 17, 34), end=datetime.datetime(2022, 2, 22, 17, 36))",2728.0235000000016
322,"Row(start=datetime.datetime(2022, 2, 22, 17, 36), end=datetime.datetime(2022, 2, 22, 17, 38))",2738.881999999995
323,"Row(start=datetime.datetime(2022, 2, 22, 17, 38), end=datetime.datetime(2022, 2, 22, 17, 40))",2780.7236974789944
324,"Row(start=datetime.datetime(2022, 2, 22, 17, 40), end=datetime.datetime(2022, 2, 22, 17, 42))",2734.6909999999993
325,"Row(start=datetime.datetime(2022, 2, 22, 17, 42), end=datetime.datetime(2022, 2, 22, 17, 44))",2878.581999999997
326,"Row(start=datetime.datetime(2022, 2, 22, 17, 44), end=datetime.datetime(2022, 2, 22, 17, 46))",2740.977500000003
327,"Row(start=datetime.datetime(2022, 2, 22, 17, 46), end=datetime.datetime(2022, 2, 22, 17, 48))",2716.7204999999985
328,"Row(start=datetime.datetime(2022, 2, 22, 17, 48), end=datetime.datetime(2022, 2, 22, 17, 50))",2569.9085000000005
329,"Row(start=datetime.datetime(2022, 2, 22, 17, 50), end=datetime.datetime(2022, 2, 22, 17, 52))",2611.183499999999
330,"Row(start=datetime.datetime(2022, 2, 22, 17, 52), end=datetime.datetime(2022, 2, 22, 17, 54))",2603.8810000000017
331,"Row(start=datetime.datetime(2022, 2, 22, 17, 54), end=datetime.datetime(2022, 2, 22, 17, 56))",2604.770000000001
332,"Row(start=datetime.datetime(2022, 2, 22, 17, 56), end=datetime.datetime(2022, 2, 22, 17, 58))",2605.0874999999996
333,"Row(start=datetime.datetime(2022, 2, 22, 17, 58), end=datetime.datetime(2022, 2, 22, 18, 0))",2460.879
334,"Row(start=datetime.datetime(2022, 2, 22, 18, 0), end=datetime.datetime(2022, 2, 22, 18, 2))",1916.718151260504
335,"Row(start=datetime.datetime(2022, 2, 22, 18, 2), end=datetime.datetime(2022, 2, 22, 18, 4))",1371.2825
336,"Row(start=datetime.datetime(2022, 2, 22, 18, 4), end=datetime.datetime(2022, 2, 22, 18, 6))",833.3104999999989
337,"Row(start=datetime.datetime(2022, 2, 22, 18, 6), end=datetime.datetime(2022, 2, 22, 18, 8))",491.68049999999977
338,"Row(start=datetime.datetime(2022, 2, 22, 18, 8), end=datetime.datetime(2022, 2, 22, 18, 10))",154.7494999999997
339,"Row(start=datetime.datetime(2022, 2, 22, 18, 10), end=datetime.datetime(2022, 2, 22, 18, 12))",114.29999999999978
340,"Row(start=datetime.datetime(2022, 2, 22, 18, 12), end=datetime.datetime(2022, 2, 22, 18, 14))",114.29999999999978
341,"Row(start=datetime.datetime(2022, 2, 22, 18, 14), end=datetime.datetime(2022, 2, 22, 18, 16))",114.30000000000001
342,"Row(start=datetime.datetime(2022, 2, 23, 12, 2), end=datetime.datetime(2022, 2, 23, 12, 4))",
343,"Row(start=datetime.datetime(2022, 2, 23, 12, 4), end=datetime.datetime(2022, 2, 23, 12, 6))",
344,"Row(start=datetime.datetime(2022, 2, 23, 12, 6), end=datetime.datetime(2022, 2, 23, 12, 8))",
345,"Row(start=datetime.datetime(2022, 2, 23, 12, 8), end=datetime.datetime(2022, 2, 23, 12, 10))",
346,"Row(start=datetime.datetime(2022, 2, 23, 16, 2), end=datetime.datetime(2022, 2, 23, 16, 4))",518.16
347,"Row(start=datetime.datetime(2022, 2, 23, 16, 4), end=datetime.datetime(2022, 2, 23, 16, 6))",518.1600000000016
348,"Row(start=datetime.datetime(2022, 2, 23, 16, 6), end=datetime.datetime(2022, 2, 23, 16, 8))",518.1600000000016
349,"Row(start=datetime.datetime(2022, 2, 23, 16, 8), end=datetime.datetime(2022, 2, 23, 16, 10))",539.7843243243242
350,"Row(start=datetime.datetime(2022, 2, 23, 16, 10), end=datetime.datetime(2022, 2, 23, 16, 12))",563.4354999999989
351,"Row(start=datetime.datetime(2022, 2, 23, 16, 12), end=datetime.datetime(2022, 2, 23, 16, 14))",572.2620000000001
352,"Row(start=datetime.datetime(2022, 2, 23, 16, 14), end=datetime.datetime(2022, 2, 23, 16, 16))",603.5675000000009
353,"Row(start=datetime.datetime(2022, 2, 23, 16, 16), end=datetime.datetime(2022, 2, 23, 16, 18))",590.9309999999998
354,"Row(start=datetime.datetime(2022, 2, 23, 16, 18), end=datetime.datetime(2022, 2, 23, 16, 20))",586.7399999999998
355,"Row(start=datetime.datetime(2022, 2, 23, 16, 20), end=datetime.datetime(2022, 2, 23, 16, 22))",586.7400000000001
356,"Row(start=datetime.datetime(2022, 2, 23, 19, 50), end=datetime.datetime(2022, 2, 23, 19, 52))",1529.2952542372884
357,"Row(start=datetime.datetime(2022, 2, 23, 19, 52), end=datetime.datetime(2022, 2, 23, 19, 54))",2555.367
358,"Row(start=datetime.datetime(2022, 2, 23, 19, 54), end=datetime.datetime(2022, 2, 23, 19, 56))",3967.9245
359,"Row(start=datetime.datetime(2022, 2, 23, 19, 56), end=datetime.datetime(2022, 2, 23, 19, 58))",5328.221500000001
360,"Row(start=datetime.datetime(2022, 2, 23, 19, 58), end=datetime.datetime(2022, 2, 23, 20, 0))",5897.8165000000035
361,"Row(start=datetime.datetime(2022, 2, 23, 20, 0), end=datetime.datetime(2022, 2, 23, 20, 2))",5898.392268907566
362,"Row(start=datetime.datetime(2022, 2, 23, 20, 2), end=datetime.datetime(2022, 2, 23, 20, 4))",5900.420000000002
363,"Row(start=datetime.datetime(2022, 2, 23, 20, 4), end=datetime.datetime(2022, 2, 23, 20, 6))",5904.357
364,"Row(start=datetime.datetime(2022, 2, 23, 20, 6), end=datetime.datetime(2022, 2, 23, 20, 8))",5905.5
365,"Row(start=datetime.datetime(2022, 2, 23, 20, 8), end=datetime.datetime(2022, 2, 23, 20, 10))",5905.4365
366,"Row(start=datetime.datetime(2022, 2, 23, 20, 10), end=datetime.datetime(2022, 2, 23, 20, 12))",5905.5
367,"Row(start=datetime.datetime(2022, 2, 23, 20, 12), end=datetime.datetime(2022, 2, 23, 20, 14))",5905.5635
368,"Row(start=datetime.datetime(2022, 2, 23, 20, 14), end=datetime.datetime(2022, 2, 23, 20, 16))",5909.690999999998
369,"Row(start=datetime.datetime(2022, 2, 23, 20, 16), end=datetime.datetime(2022, 2, 23, 20, 18))",5604.319499999995
370,"Row(start=datetime.datetime(2022, 2, 23, 20, 18), end=datetime.datetime(2022, 2, 23, 20, 20))",5051.996499999997
371,"Row(start=datetime.datetime(2022, 2, 23, 20, 20), end=datetime.datetime(2022, 2, 23, 20, 22))",4739.385999999988
372,"Row(start=datetime.datetime(2022, 2, 23, 20, 22), end=datetime.datetime(2022, 2, 23, 20, 24))",4259.580000000005
373,"Row(start=datetime.datetime(2022, 2, 23, 20, 24), end=datetime.datetime(2022, 2, 23, 20, 26))",4259.580000000005
374,"Row(start=datetime.datetime(2022, 2, 23, 20, 26), end=datetime.datetime(2022, 2, 23, 20, 28))",4259.579999999997
375,"Row(start=datetime.datetime(2022, 2, 23, 21, 8), end=datetime.datetime(2022, 2, 23, 21, 10))",5784.4944000000005
376,"Row(start=datetime.datetime(2022, 2, 23, 21, 10), end=datetime.datetime(2022, 2, 23, 21, 12))",6368.922999999997
377,"Row(start=datetime.datetime(2022, 2, 23, 21, 12), end=datetime.datetime(2022, 2, 23, 21, 14))",7413.942500000001
378,"Row(start=datetime.datetime(2022, 2, 23, 21, 14), end=datetime.datetime(2022, 2, 23, 21, 16))",8310.3085
379,"Row(start=datetime.datetime(2022, 2, 23, 21, 16), end=datetime.datetime(2022, 2, 23, 21, 18))",9082.8495
380,"Row(start=datetime.datetime(2022, 2, 23, 21, 18), end=datetime.datetime(2022, 2, 23, 21, 20))",9717.785999999982
381,"Row(start=datetime.datetime(2022, 2, 23, 21, 20), end=datetime.datetime(2022, 2, 23, 21, 22))",9977.818500000003
382,"Row(start=datetime.datetime(2022, 2, 23, 21, 22), end=datetime.datetime(2022, 2, 23, 21, 24))",10419.334
383,"Row(start=datetime.datetime(2022, 2, 23, 21, 24), end=datetime.datetime(2022, 2, 23, 21, 26))",10842.815499999986
384,"Row(start=datetime.datetime(2022, 2, 23, 21, 26), end=datetime.datetime(2022, 2, 23, 21, 28))",10965.180000000006
385,"Row(start=datetime.datetime(2022, 2, 23, 21, 28), end=datetime.datetime(2022, 2, 23, 21, 30))",10965.180000000006
386,"Row(start=datetime.datetime(2022, 2, 23, 21, 30), end=datetime.datetime(2022, 2, 23, 21, 32))",10965.179999999998
387,"Row(start=datetime.datetime(2022, 2, 23, 22, 0), end=datetime.datetime(2022, 2, 23, 22, 2))",11121.310624999978
388,"Row(start=datetime.datetime(2022, 2, 23, 22, 2), end=datetime.datetime(2022, 2, 23, 22, 4))",11125.390499999978
389,"Row(start=datetime.datetime(2022, 2, 23, 22, 4), end=datetime.datetime(2022, 2, 23, 22, 6))",11132.692999999996
390,"Row(start=datetime.datetime(2022, 2, 23, 22, 6), end=datetime.datetime(2022, 2, 23, 22, 8))",11138.85249999998
391,"Row(start=datetime.datetime(2022, 2, 23, 22, 8), end=datetime.datetime(2022, 2, 23, 22, 10))",11138.471499999989
392,"Row(start=datetime.datetime(2022, 2, 23, 22, 10), end=datetime.datetime(2022, 2, 23, 22, 12))",11148.060000000032
393,"Row(start=datetime.datetime(2022, 2, 23, 22, 12), end=datetime.datetime(2022, 2, 23, 22, 14))",11148.060000000032
394,"Row(start=datetime.datetime(2022, 2, 23, 22, 14), end=datetime.datetime(2022, 2, 23, 22, 16))",11148.06
395,"Row(start=datetime.datetime(2022, 2, 23, 22, 16), end=datetime.datetime(2022, 2, 23, 22, 18))",11178.540000000005
396,"Row(start=datetime.datetime(2022, 2, 23, 22, 18), end=datetime.datetime(2022, 2, 23, 22, 20))",11182.222999999993
397,"Row(start=datetime.datetime(2022, 2, 23, 22, 20), end=datetime.datetime(2022, 2, 23, 22, 22))",11190.478000000012
398,"Row(start=datetime.datetime(2022, 2, 23, 22, 22), end=datetime.datetime(2022, 2, 23, 22, 24))",11194.415000000012
399,"Row(start=datetime.datetime(2022, 2, 23, 22, 24), end=datetime.datetime(2022, 2, 23, 22, 26))",11204.892500000014
400,"Row(start=datetime.datetime(2022, 2, 23, 22, 26), end=datetime.datetime(2022, 2, 23, 22, 28))",11217.021000000002
401,"Row(start=datetime.datetime(2022, 2, 23, 22, 28), end=datetime.datetime(2022, 2, 23, 22, 30))",11227.752499999979
402,"Row(start=datetime.datetime(2022, 2, 23, 22, 30), end=datetime.datetime(2022, 2, 23, 22, 32))",11233.276999999998
403,"Row(start=datetime.datetime(2022, 2, 23, 22, 32), end=datetime.datetime(2022, 2, 23, 22, 34))",11240.833500000019
404,"Row(start=datetime.datetime(2022, 2, 23, 22, 34), end=datetime.datetime(2022, 2, 23, 22, 36))",11246.421500000015
405,"Row(start=datetime.datetime(2022, 2, 23, 22, 36), end=datetime.datetime(2022, 2, 23, 22, 38))",11256.010000000011
406,"Row(start=datetime.datetime(2022, 2, 23, 22, 38), end=datetime.datetime(2022, 2, 23, 22, 40))",11262.423500000014
407,"Row(start=datetime.datetime(2022, 2, 23, 22, 40), end=datetime.datetime(2022, 2, 23, 22, 42))",11270.678500000009
408,"Row(start=datetime.datetime(2022, 2, 23, 22, 42), end=datetime.datetime(2022, 2, 23, 22, 44))",11286.236000000004
409,"Row(start=datetime.datetime(2022, 2, 23, 22, 44), end=datetime.datetime(2022, 2, 23, 22, 46))",11294.998999999983
410,"Row(start=datetime.datetime(2022, 2, 23, 22, 46), end=datetime.datetime(2022, 2, 23, 22, 48))",11305.159000000005
411,"Row(start=datetime.datetime(2022, 2, 23, 22, 48), end=datetime.datetime(2022, 2, 23, 22, 50))",11317.858999999999
412,"Row(start=datetime.datetime(2022, 2, 23, 22, 50), end=datetime.datetime(2022, 2, 23, 22, 52))",11329.796999999968
413,"Row(start=datetime.datetime(2022, 2, 23, 22, 52), end=datetime.datetime(2022, 2, 23, 22, 54))",11338.560000000005
414,"Row(start=datetime.datetime(2022, 2, 23, 22, 54), end=datetime.datetime(2022, 2, 23, 22, 56))",11345.672000000002
415,"Row(start=datetime.datetime(2022, 2, 23, 22, 56), end=datetime.datetime(2022, 2, 23, 22, 58))",11351.577500000025
416,"Row(start=datetime.datetime(2022, 2, 23, 22, 58), end=datetime.datetime(2022, 2, 23, 23, 0))",11363.198000000022
417,"Row(start=datetime.datetime(2022, 2, 23, 23, 0), end=datetime.datetime(2022, 2, 23, 23, 2))",11370.576806722689
418,"Row(start=datetime.datetime(2022, 2, 23, 23, 2), end=datetime.datetime(2022, 2, 23, 23, 4))",11385.804
419,"Row(start=datetime.datetime(2022, 2, 23, 23, 4), end=datetime.datetime(2022, 2, 23, 23, 6))",11407.838500000009
420,"Row(start=datetime.datetime(2022, 2, 23, 23, 6), end=datetime.datetime(2022, 2, 23, 23, 8))",11415.2045
421,"Row(start=datetime.datetime(2022, 2, 23, 23, 8), end=datetime.datetime(2022, 2, 23, 23, 10))",11430.444500000025
422,"Row(start=datetime.datetime(2022, 2, 23, 23, 10), end=datetime.datetime(2022, 2, 23, 23, 12))",11441.811000000012
423,"Row(start=datetime.datetime(2022, 2, 23, 23, 12), end=datetime.datetime(2022, 2, 23, 23, 14))",11449.685000000018
424,"Row(start=datetime.datetime(2022, 2, 23, 23, 14), end=datetime.datetime(2022, 2, 23, 23, 16))",11452.923499999997
425,"Row(start=datetime.datetime(2022, 2, 23, 23, 16), end=datetime.datetime(2022, 2, 23, 23, 18))",11443.906500000014
426,"Row(start=datetime.datetime(2022, 2, 23, 23, 18), end=datetime.datetime(2022, 2, 23, 23, 20))",11433.809999999998
427,"Row(start=datetime.datetime(2022, 2, 23, 23, 20), end=datetime.datetime(2022, 2, 23, 23, 22))",11429.9365
428,"Row(start=datetime.datetime(2022, 2, 23, 23, 22), end=datetime.datetime(2022, 2, 23, 23, 24))",11430.0
429,"Row(start=datetime.datetime(2022, 2, 23, 23, 24), end=datetime.datetime(2022, 2, 23, 23, 26))",11437.048500000024
